1299117893575, 18:00:00, Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4099
1299122591814, 19:18:18, Battery: level = 77, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3975
1299122681637, 19:19:48, Battery: level = 76, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3965
1299123161175, 19:27:47, Battery: level = 75, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3957
1299123191151, 19:28:17, Battery: level = 74, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3952
1299123251149, 19:29:17, Battery: level = 73, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3947
1299123670861, 19:36:17, Battery: level = 72, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3933
1299124150191, 19:44:16, Battery: level = 71, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3936
1299124180166, 19:44:46, Battery: level = 70, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3936
1299124270124, 19:46:16, Battery: level = 69, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3924
1299124689683, 19:53:16, Battery: level = 68, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3928
1299124899543, 19:56:46, Battery: level = 67, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3913
1299125289128, 20:03:15, Battery: level = 66, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3902
1299125439125, 20:05:45, Battery: level = 65, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3892
1299125528859, 20:07:15, Battery: level = 64, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3892
1299126008634, 20:15:15, Battery: level = 63, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3878
1299126427993, 20:22:14, Battery: level = 62, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3879
1299126487930, 20:23:14, Battery: level = 61, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3874
1299127057421, 20:32:44, Battery: level = 60, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3860
1299127117325, 20:33:43, Battery: level = 59, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3855
1299127207411, 20:35:14, Battery: level = 58, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3854
1299127267204, 20:36:13, Battery: level = 57, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3839
1299127746682, 20:44:13, Battery: level = 56, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3839
1299127776664, 20:44:43, Battery: level = 55, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3826
1299128226223, 20:52:12, Battery: level = 54, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3827
1299128256172, 20:52:42, Battery: level = 53, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3822
1299128286141, 20:53:12, Battery: level = 52, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3822
1299128795645, 21:01:42, Battery: level = 51, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3807
1299128825661, 21:02:12, Battery: level = 50, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3795
1299128855625, 21:02:42, Battery: level = 49, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3799
1299128885625, 21:03:12, Battery: level = 48, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3799
1299129275193, 21:09:41, Battery: level = 47, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3795
1299129305146, 21:10:11, Battery: level = 46, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3793
1299129335151, 21:10:41, Battery: level = 45, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3787
1299129425155, 21:12:11, Battery: level = 44, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3784
1299129814663, 21:18:41, Battery: level = 43, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3785
1299129844623, 21:19:11, Battery: level = 42, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3777
1299129874633, 21:19:41, Battery: level = 41, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3776
1299130024633, 21:22:11, Battery: level = 40, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3768
1299130084435, 21:23:11, Battery: level = 39, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3761
1299130174325, 21:24:40, Battery: level = 38, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3764
1299130563978, 21:31:10, Battery: level = 37, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3767
1299131073648, 21:39:40, Battery: level = 36, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3753
1299131523004, 21:47:09, Battery: level = 35, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3754
1299131643161, 21:49:09, Battery: level = 34, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3738
1299132032613, 21:55:39, Battery: level = 33, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3752
1299132152415, 21:57:39, Battery: level = 32, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3743
1299132242315, 21:59:08, Battery: level = 31, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3740
1299132302244, 22:00:08, Battery: level = 30, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3739
1299132871723, 22:09:38, Battery: level = 29, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3715
1299132991663, 22:11:38, Battery: level = 28, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3731
1299133231371, 22:15:38, Battery: level = 27, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3730
1299133261303, 22:16:07, Battery: level = 26, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3729
1299133411140, 22:18:37, Battery: level = 25, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3719
1299133471137, 22:19:37, Battery: level = 24, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3722
1299133890680, 22:26:37, Battery: level = 23, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3704
1299133920646, 22:27:07, Battery: level = 22, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3716
1299133980651, 22:28:07, Battery: level = 21, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3711
1299134400260, 22:35:06, Battery: level = 20, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3697
1299134909674, 22:43:36, Battery: level = 19, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3708
1299135479156, 22:53:05, Battery: level = 18, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3689
1299136048651, 23:02:35, Battery: level = 17, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3693
1299136228465, 23:05:35, Battery: level = 16, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3675
1299136738221, 23:14:04, Battery: level = 15, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3675
1299136947742, 23:17:34, Battery: level = 14, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3680
1299137277457, 23:23:04, Battery: level = 13, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3683
1299137427254, 23:25:33, Battery: level = 12, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3678
1299137781481, 23:31:28, Battery: level = 12, scale = 100, status = 2, health = 2, plugged = 1, voltage = 3685
1299137782441, 23:31:29, Battery: level = 12, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3734
