ty cancled election initiation [19 Mar 2011 08:01:01 GMT]
Service discovery failed DEVICE:zxc [19 Mar 2011 08:17:55 GMT]
Service discovery failed DEVICE:zxc [19 Mar 2011 08:51:29 GMT]
ty cancled election initiation [19 Mar 2011 10:34:38 GMT]
Service discovery failed DEVICE:zxc [19 Mar 2011 11:21:30 GMT]
Service discovery failed DEVICE:zxc [19 Mar 2011 11:46:40 GMT]
Service discovery failed DEVICE:zxc [19 Mar 2011 12:11:53 GMT]
ty cancled election initiation [19 Mar 2011 13:01:37 GMT]
ty cancled election initiation [19 Mar 2011 14:11:16 GMT]
ty cancled election initiation [19 Mar 2011 14:47:17 GMT]
Service discovery failed DEVICE:zxc [19 Mar 2011 14:55:38 GMT]
ty cancled election initiation [19 Mar 2011 15:33:33 GMT]
