Service discovery failed DEVICE:09 [4 Mar 2011 14:06:13 GMT]
08 cancled election initiation [4 Mar 2011 14:06:25 GMT]
Service discovery failed DEVICE:qwerty [4 Mar 2011 14:16:09 GMT]
Service discovery failed DEVICE:08 [4 Mar 2011 14:34:32 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 14:57:32 GMT]
Service discovery failed DEVICE:09 [4 Mar 2011 15:04:22 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 15:04:27 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 15:18:08 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 15:31:45 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 15:45:26 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 15:59:07 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 16:12:53 GMT]
HTC Dream cancled election initiation [4 Mar 2011 16:17:20 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 16:40:23 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 16:44:58 GMT]
HTC Dream cancled election initiation [4 Mar 2011 16:49:25 GMT]
HTC Dream cancled election initiation [4 Mar 2011 16:53:52 GMT]
HTC Dream cancled election initiation [4 Mar 2011 17:12:19 GMT]
HTC Dream cancled election initiation [4 Mar 2011 17:35:14 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 03:40:34 GMT]
Connection timed out DEVICE:09 [6 Mar 2011 03:41:00 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 03:45:32 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 03:53:12 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 03:53:14 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 03:59:32 GMT]
09 cancled election initiation [6 Mar 2011 03:59:32 GMT]
cnd45 cancled election initiation [6 Mar 2011 04:13:46 GMT]
09 cancled election initiation [6 Mar 2011 04:13:46 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 04:48:43 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 04:48:50 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 05:00:11 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 05:28:00 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 05:34:56 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 05:35:01 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 05:44:13 GMT]
09 cancled election initiation [6 Mar 2011 05:44:13 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 06:11:57 GMT]
cnd45 cancled election initiation [6 Mar 2011 06:57:45 GMT]
08 cancled election initiation [6 Mar 2011 07:13:47 GMT]
08 cancled election initiation [6 Mar 2011 08:04:58 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 09:09:18 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 09:36:56 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 09:53:56 GMT]
Connection timed out DEVICE:cnd45 [6 Mar 2011 10:03:25 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 10:03:30 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 10:03:35 GMT]
09 cancled election initiation [6 Mar 2011 10:07:24 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 10:16:46 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 10:16:51 GMT]
09 cancled election initiation [6 Mar 2011 10:53:24 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 11:04:45 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 11:51:11 GMT]
cnd45 cancled election initiation [6 Mar 2011 11:51:11 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 12:02:28 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 12:02:35 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 12:11:41 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 12:28:42 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 12:37:51 GMT]
08 cancled election initiation [6 Mar 2011 13:07:42 GMT]
09 cancled election initiation [6 Mar 2011 13:16:58 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 13:51:19 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 14:09:34 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 14:18:56 GMT]
cnd45 cancled election initiation [6 Mar 2011 14:32:53 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 14:48:51 GMT]
cnd45 cancled election initiation [6 Mar 2011 14:48:52 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 15:02:30 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 15:11:44 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 15:23:24 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 15:54:09 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 16:15:26 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 16:27:50 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 16:41:43 GMT]
